Geneid	length	lib13	lib14	lib15	lib16	lib17	lib18	lib19	lib20
DDB_G0293588	912	1.54678	0.821276	3.0548	3.15687	9.42126	9.95194	2.07559	1.66533
DDB_G0293590	4521	5.20404	3.83508	8.17089	8.98754	4.24076	4.55168	6.73184	7.35806
DDB_G0293592	483	0.84604	0.692925	2.21646	1.56302	2.34313	1.65421	41.0355	48.7496
DDB_G0293594	492	0.327435	0.0608587	1.94907	2.87401	5.09691	6.17282	68.9071	84.7953
DDB_G0293596	2379	2.94053	2.23605	12.6907	17.0092	13.3968	12.1183	6.16459	6.58734
DDB_G0293598	2007	0.216319	0.0901304	0.900355	0.891874	0.563516	0.699085	0.155867	0.225579
DDB_G0293600	777	0	0.0292467	0	0	0	0	0	0
DDB_G0293602	315	0	0	0	0	0	0	0	0
DDB_G0293604	897	3.5354	2.32723	1.17101	1.22468	4.18619	2.57835	1.72807	1.97121
DDB_G0293606	1056	9.01606	8.41037	24.0411	22.3574	12.3778	11.5392	15.6572	14.4674
DDB_G0293608	1107	0.284934	0.146024	1.25038	1.09766	0.528906	0.457231	0.448779	0.534222
DDB_G0293610	1524	0.0342042	0.0247498	69.4173	68.0377	76.1249	91.2798	23.3105	22.8871
DDB_G0293612	2775	0.029096	0.0188825	0.0309592	0.00723147	0.00687201	0.0135178	0	0
DDB_G0293614	3021	1.28457	1.03312	1.83548	1.59534	0.976654	1.12716	1.0367	1.14021
DDB_G0293616	222	1.55225	0.406165	9.77503	22.3546	62.3842	96.4171	115.85	106.758
DDB_G0293618	630	1.08754	0.759444	3.03529	2.152	2.82323	4.33367	4.70468	5.4265
DDB_G0293620	1728	0.985915	0.791111	3.97123	2.77026	3.33988	4.28119	0.261338	0.171493
DDB_G0293622	2976	1.11133	0.968376	1.32018	0.904586	0.388215	0.425745	0.479521	0.541634
DDB_G0293624	372	3.97311	2.39161	2.37777	4.66574	1.87675	1.51592	0.807498	0.913953
DDB_G0293626	1830	2.53472	1.53201	41.6334	47.1563	46.4672	53.5507	29.6021	25.3709
DDB_G0293628	4926	3.25296	2.21101	13.5162	15.3469	10.6876	11.5109	13.9394	14.6244
DDB_G0293630	3435	4.76257	3.16957	4.08753	6.22346	1.47922	1.35752	0.585807	1.02916
DDB_G0293632	1365	1.77894	0.881053	1.38464	1.49922	0.412048	0.289566	0.382141	0.315752
DDB_G0293634	516	0.150535	0.111648	0.447751	0.0657842	1.06071	2.02763	0.999002	1.04548
DDB_G0293636	975	3.60341	2.64243	18.2648	24.8637	15.1688	17.1227	15.488	16.8291
DDB_G0293638	861	0.0463841	0	0.907122	1.50152	59.6908	91.139	20.5046	4.01753
DDB_G0293640	447	2.86837	3.07223	8.73297	3.46113	1.06546	1.00847	0.774372	1.07333
DDB_G0293642	228	0	0	0	0	0	0	0.403635	0
DDB_G0293644	1374	27.4741	15.3873	49.0646	70.533	26.7771	24.769	29.2992	26.3949
DDB_G0293646	897	156.787	178.741	275.148	214.068	169.014	137.547	123.286	109.001
DDB_G0293648	252	2.07922	2.06327	3.0687	6.02422	4.42951	8.92128	0.951671	3.65004
DDB_G0293650	918	1.66128	1.5352	2.53634	2.05005	8.02832	8.53761	25.0211	30.464
DDB_G0293652	1968	1.37603	0.958379	13.475	11.7285	6.5559	8.95492	5.02423	4.47378
DDB_G0293654	3399	1.85418	1.53855	4.628	3.7545	2.76851	3.36766	2.21043	2.07648
DDB_G0293656	1782	0.418807	0.206379	0.57422	0.582204	1.56547	1.48075	0.147105	0.22753
DDB_G0293658	1245	1.87108	1.15146	5.84631	5.64716	5.58373	4.71037	1.66123	1.69965
DDB_G0293660	198	11.1865	3.57316	6.47409	58.2076	1.0277	2.26153	1.67376	0
DDB_G0293662	2028	0.707206	0.534469	10.4452	12.9547	5.34368	6.00556	5.70835	6.83933
DDB_G0293664	4284	0.00365854	0.00395183	0.012972	0.00453463	0.00429753	0	0.00800934	0.00393973
DDB_G0293666	939	0	0	0	0.0261664	2.40794	2.0016	1.99528	1.53213
DDB_G0293668	909	0.0215766	0	0.268462	0.519384	1.37627	1.34328	1.48584	1.17516
DDB_G0293670	792	0	0	0	0	0.132023	0.219699	50.6351	39.1311
DDB_G0293672	285	1.73279	0.845561	2.23311	4.85532	2.05031	0.996078	1.58231	0.887511
DDB_G0293674	1893	17.4627	12.7027	2.22314	3.51391	3.55311	2.57481	3.83242	5.7869
DDB_G0293676	267	1.01246	1.00873	1.88471	5.77737	324.984	430.49	550.384	259.38
DDB_G0293678	1710	0.638608	0.584314	1.4519	1.28367	1.28582	1.21489	0.661352	0.815076
DDB_G0293680	336	8.76442	6.10634	15.7954	16.0941	10.1421	9.44229	1.32985	1.88911
DDB_G0293682	1578	4.46681	2.53034	1.41837	1.43748	0.641634	0.821812	0.496548	0.572283
DDB_G0293684	1335	3.17775	3.15978	14.5518	14.6009	8.1912	10.3095	7.31026	6.88642
DDB_G0293686	183	24.7313	7.57631	55.2477	80.7735	51.3191	63.3414	54.718	49.5261
DDB_G0293688	162	0	0	0	0	0	0	4.51769	3.9908
DDB_G0293690	1335	1.1696	0.0794407	15.726	23.8938	10.5607	14.5664	8.8336	15.3158
DDB_G0293692	1335	1.47E-08	0.0124346	0.670111	0.000163708	0.000156814	1.54E-05	0.000145474	1.53E-05
DDB_G0293694	543	26.5427	16.9465	130.983	122.953	103.106	106.298	40.3386	33.573
DDB_G0293696	240	0	0	0	0.403768	0.752757	0.772458	2.14955	3.79232
DDB_G0293698	240	0	0	0	0.403768	0.376378	0.386229	4.2991	2.06854
DDB_G0293700	237	7380.97	9391.77	3384.2	2271.3	1159.11	1085.93	922.441	918.759
DDB_G0293702	1044	0.974274	1.00287	4.6797	3.14067	6.8104	7.50838	0.46383	0.238443
DDB_G0293704	708	1.46216	1.2715	27.5412	33.1686	29.6844	28.0922	4.16178	3.66216
DDB_G0293706	651	11.5182	8.96356	42.3177	44.0497	20.4689	18.8479	5.29315	6.98146
DDB_G0293710	351	0.10727	0	0.579464	0.446436	2.46581	1.45682	6.63774	3.79607
DDB_G0293712	564	1.12317	0.717718	28.6609	36.4332	68.3685	63.0034	70.2667	47.9942
DDB_G0293714	504	29.5965	26.0789	59.7311	42.3748	19.2244	11.2562	15.2894	16.1999
DDB_G0293716	651	0.172428	0.0379812	0.122838	0.222025	0	0.0847098	0.0790022	0.117008
DDB_G0293718	483	15.6235	15.9373	25.7915	24.1151	32.955	26.1077	3.65795	2.56577
DDB_G0293720	4248	0.062751	0.0398723	0.150512	0.073204	0.0173451	0.0128103	0.0323252	0.0635892
DDB_G0293722	4311	0.0908598	0.0628111	0.141749	0.0765762	0.0426891	0.0588543	0.0994526	0.0586917
DDB_G0293724	2088	39.3663	34.2916	17.7761	8.54812	4.01587	4.33476	5.64562	4.11509
DDB_G0293726	201	1385.78	1291.94	2575.16	3087.54	609.087	800.553	891.869	809.947
DDB_G0293728	375	14.4114	7.99867	8.84065	6.48591	2.89479	3.59445	4.19146	4.8225
DDB_G0293730	2205	4.17199	3.22773	15.0266	8.49673	4.78732	4.97455	2.75357	3.00166
DDB_G0293732	477	0	0	0	0	0	0	0	0
DDB_G0293734	984	0	0	0.0713338	0	0	0	0	0.110782
DDB_G0293736	1854	0.0298255	0.0252089	0.21968	0.131081	0.0362411	0.0403115	0.0746299	0.110052
DDB_G0293740	1692	0.883132	0.372428	0.379071	0.368328	0.0604193	0.106639	0.0558721	0.043984
DDB_G0293496	2631	1.55402	1.20087	3.70765	4.78406	3.12	3.11091	1.57863	1.61976
DDB_G0293498	1248	14.6502	14.579	88.8249	111.191	125.908	127.243	28.0121	28.8711
DDB_G0293500	1173	3.58804	1.95232	3.51849	2.7663	0.736254	0.830769	0.816611	0.667455
DDB_G0293502	510	3869.03	3813.49	1120.72	1125.59	380.254	342.54	670.993	676.744
DDB_G0293504	1677	4.03067	3.09883	4.07422	3.28913	3.26484	3.45394	3.68721	2.95246
DDB_G0293506	345	44.4021	17.4354	157.528	297.25	547.697	546.793	326.27	314.408
DDB_G0293508	3108	1.99752	1.53068	4.601	5.16546	2.71912	4.04902	1.57563	1.45004
DDB_G0293510	1563	11.5685	9.67055	21.2778	26.3073	11.8306	13.9924	4.71562	5.41406
DDB_G0293512	1527	3.37844	2.6668	12.2951	17.8041	10.7871	10.789	4.07958	3.1734
DDB_G0293514	492	7.20357	4.32097	9.06319	6.03541	2.54846	2.56623	0.77063	0.571654
DDB_G0293516	549	0	0	0	0	0	0	0	0
DDB_G0293518	282	1.04667	0.652934	2.61967	2.65561	1.9032	1.87119	0.931954	0
DDB_G0293520	2352	2.44777	1.65308	8.95528	8.92999	8.26718	8.17442	6.74967	6.67922
DDB_G0293494	783	0.0264046	0	1.97258	2.89422	1.83964	2.17011	0.896425	0.854713
DDB_G0293490	1775	0	0	0	0	0	0	0.0475356	0
DDB_G0293492	642	37.6863	45.6783	108.909	68.136	122.929	133.951	175.93	149.448
DDB_G0293488	729	0	0.0593274	0.0519691	0.0325286	0.669897	0.0867003	359.667	308.712
DDB_G0293476	5355	1.24506	0.797166	2.62793	3.062	2.08448	2.11041	1.30754	1.44164
DDB_G0293478	1524	7.06963	4.81656	25.4986	33.7746	13.4626	15.9554	20.1065	22.7758
DDB_G0293480	264	145.06	126.577	161.432	155.218	107.079	111.376	29.6434	28.6222
DDB_G0293482	1188	1.23477	0.622784	1.39778	1.53871	0.765353	1.41442	0	0.0181078
DDB_G0293484	210	134.975	59.2318	202.606	219.986	186.187	232.166	219.556	201.239
DDB_G0293486	876	0.681629	0.421981	1.04808	0.993612	0.898408	1.00458	0.259227	0.247589
DDB_G0293470	4425	1.32837	0.882758	2.72	2.80686	1.15623	1.26658	6.38035	6.25521
DDB_G0293474	717	0.807576	0.49265	0.53229	0.3446	0.187773	0.145593	0.170127	0.0671521
DDB_G0293450	4347	1.72209	1.60325	71.2458	59.282	9.43094	10.0507	20.248	29.763
DDB_G0293452	231	0	0	0.955338	0.389824	1.52335	1.64666	0.477828	0.372782
DDB_G0293454	510	0.0512101	0	0.0914053	0	0.0678056	0.0647402	0.0600548	0.118717
DDB_G0293456	441	0	0.150264	0	0.0889384	0	0	0.0795783	0
DDB_G0293458	264	2.28604	1.55947	0.776117	0.313572	0	0	0	0
DDB_G0293460	1275	30.312	30.7953	2.17682	1.34442	0.713517	0.615251	1.53473	1.86616
DDB_G0293462	1389	1.43713	0.92562	0.880486	0.669395	0.351418	0.449021	0.324417	0.333329
DDB_G0293464	1332	0	0.0290584	0.0712079	0	0	0.0157542	0.103895	0.116925
DDB_G0293466	189	0.433214	0	0.890449	2.53611	0	0.58592	0	0
DDB_G0293434	570	100.882	87.9947	641.852	656.104	610.896	622.465	221.543	230.782
DDB_G0293436	5109	1.08874	0.857054	5.20774	4.08671	0.649184	0.541124	0.884705	1.02713
DDB_G0293438	4194	3.55806	2.90182	16.5293	11.6313	7.71893	9.70887	8.73645	10.0636
DDB_G0293440	1152	0.0319112	0	0.793407	1.6863	15.4207	17.4735	7.14567	9.93024
DDB_G0293442	1164	0	0.0368374	0	0.0421784	0.318348	0.94253	212.668	174.177
DDB_G0293444	1368	7.69264	7.1194	50.9465	41.9165	36.8641	47.1314	16.9973	20.8258
DDB_G0293446	4002	0.283055	0.208113	0.0766685	0.0926108	0.0231052	0.0136497	0.0387446	0.0211721
DDB_G0293448	1431	1.82926	1.34658	4.18411	4.09027	3.06444	3.29143	1.52665	1.23259
DDB_G0293430	159	0	1.37111	2.28826	0.67992	0	1.31905	2.33328	0
DDB_G0293432	429	0.611534	0.174263	0.497406	1.87822	1.58309	0.933052	0.711512	0.239864
DDB_G0293416	2730	3.64297	3.27418	12.5008	12.0664	6.50722	8.47793	6.62225	7.7633
DDB_G0293418	195	115.362	76.724	243.386	359.167	127.476	162.594	75.7412	68.034
DDB_G0293420	1341	1.28646	0.576465	0.447356	0.631995	0.0319101	0.0781247	0.0736034	0.101471
DDB_G0293422	210	0	0	0	0	0	0	141.178	156.118
DDB_G0293424	267	460.467	412.569	834.548	1141.18	953.311	891.329	392.784	350.293
DDB_G0293426	1482	0.176712	0.166267	0.585484	0.663599	0.22592	0.498225	0.0391438	0.115617
DDB_G0293428	825	7.27327	8.01348	11.9287	7.78039	2.86001	3.93565	3.52186	3.03543
DDB_G0293404	456	16.3751	7.03103	17.592	19.5505	17.9502	15.3208	4.91446	3.38583
DDB_G0293406	3429	0.528193	0.435674	2.98212	3.46695	2.4932	2.31079	0.528191	0.519579
DDB_G0293408	121	0	0.29926	0	0	0	0	0	0
DDB_G0293410	477	68.7908	86.333	106.124	117.006	142.512	107.316	175.611	194.916
DDB_G0293412	2010	2.74929	1.96153	1.62087	0.80754	0.513205	0.523421	3.23104	4.35979
DDB_G0293414	4872	1.29593	0.925558	1.99621	2.31294	1.54178	1.4723	1.17251	1.65305
DDB_G0293400	561	0.229612	0.302012	0.533452	0.210656	0	0	0.460461	0.221442
DDB_G0293402	1032	0	0	0	0	0.0223088	0.0217808	0.511813	0.706034
DDB_G0293390	1392	0.101722	0.0552314	0.518415	0.700432	0.198365	0.358514	0.534933	0.679242
DDB_G0293392	1110	1.50339	1.14602	8.57471	10.9389	6.60837	6.02237	9.19213	10.3905
DDB_G0293394	1113	1.76471	1.26903	0.946252	1.09014	1.13121	1.53986	3.30554	2.98199
DDB_G0293396	2490	1.00866	0.489042	1.35941	0.953148	1.61948	2.10257	0.0936295	0.0779246
DDB_G0293398	254	0	0	0	0.346573	0	0	0.310484	0
DDB_G0293364	2049	0.235739	0.220126	7.44103	6.08822	1.41923	1.93456	102.076	97.2901
DDB_G0293366	531	8.21561	13.9566	36.5714	24.6731	47.263	32.8647	66.0856	77.4389
DDB_G0293368	126	0.644713	1.30987	3.17582	0	0	0	1.21998	0.622605
DDB_G0293370	318	11.5568	11.313	2.19132	2.67473	1.18003	2.06282	6.4476	11.8335
DDB_G0293372	2562	6.69123	6.12699	3.70424	2.21038	1.62147	1.72715	2.79042	3.06122
DDB_G0293374	540	35.6599	31.6916	62.2157	44.1909	116.589	115.136	5.68074	4.54557
DDB_G0293376	11802	2.53287	2.01603	9.39168	7.7124	12.7496	18.6791	4.58082	6.38678
DDB_G0293378	1254	183.107	141.637	605.215	455.698	163.573	193.571	125.915	59.2415
DDB_G0293380	1686	1.11557	0.703929	0.863824	0.658806	0.181583	0.249408	0.324963	0.286787
DDB_G0293382	477	68.7908	86.333	106.124	117.006	142.512	107.316	175.611	194.916
DDB_G0293384	930	0.607218	0.251487	0.967567	1.37835	2.38873	3.38001	6.15806	8.734
DDB_G0293386	2073	0.521537	0.273979	2.81826	3.18001	2.0017	1.6658	1.92675	2.46146
DDB_G0293388	2304	6.94882	4.93494	9.11113	9.244	10.7938	9.76083	33.2308	32.9691
DDB_G0293346	3084	1.35888	0.852355	3.00319	3.19461	3.21559	4.13633	1.40225	1.57866
DDB_G0293348	669	0.65545	0	1.04794	1.31171	1.36594	0.551237	0.891574	0.757035
DDB_G0293350	3444	0.159077	0.2928	0.128912	0.0731758	0.444889	0.11104	0.0139341	0
DDB_G0293352	408	0	0	0.142706	0.104844	0.216325	0.102095	0.0935814	0
DDB_G0293354	894	9.59468	8.6761	20.5841	16.469	32.5617	30.2116	40.7219	37.6745
DDB_G0293356	258	0	0	0	0	1.61468	4.84387	3.27307	3.14889
DDB_G0293358	282	0.177815	0.217645	1.30984	1.31168	471.41	489.808	557.076	500.05
DDB_G0293360	282	0	0	0	0	152.84	249.645	142.356	113.378
DDB_G0293362	272	0	0	0	0	0.860762	0.562578	0.256719	0.999797
DDB_G0293342	684	0.0264682	0	0	0.64923	0	0	0	0.249963
DDB_G0293344	420	1.22878	0.533088	1.27175	0.435564	0.436978	0.325876	5.85784	3.77141
DDB_G0293298	1977	56.4755	56.079	21.4075	17.0797	17.0392	15.6171	41.1511	25.2429
DDB_G0293300	3654	1.77811	1.28198	2.71689	2.85238	3.67174	3.97167	2.17431	2.32896
DDB_G0293302	1959	0	0.00926313	7.00887	9.81907	2.06773	1.18784	1.2912	1.59559
DDB_G0293304	786	0.998056	0.201418	0.420448	1.00409	0.261318	0.222149	0.208014	0.2931
DDB_G0293306	1146	2.48852	2.1671	6.0165	6.94963	7.37195	7.41642	2.344	1.55108
DDB_G0293308	3438	4.05202	2.7715	4.45656	3.6693	2.08901	2.6343	1.9954	2.03759
DDB_G0293310	180	0	0	0	0	0	0	0.660188	0
DDB_G0293312	231	99.1397	69.1211	84.9938	89.6017	21.7237	15.5404	9.37635	11.9427
DDB_G0293314	288	0.168917	0.205665	0.932598	1.11467	0.751436	0.262875	0.885959	0.979275
DDB_G0293316	252	0.115512	0	0	0.354366	0	0	0.634447	0.152085
DDB_G0293318	243	0	0	0	0	0	0	0.695039	0
DDB_G0293320	246	0	0	0	0.379215	0	0	0	0
DDB_G0293322	273	0	0	0	0	0.569045	2.76583	0.255663	0.860795
DDB_G0293324	210	0.354264	0	0	0.543175	0	0	826.187	765.528
DDB_G0293326	276	0	0	0	0	0	0	71.1258	91.9852
DDB_G0293328	396	273.558	259.262	767.416	789.457	1046.76	1070.89	548.91	436.301
DDB_G0293330	402	0.884968	1.09367	0.143881	0.541368	0.559083	0.422193	0	0.0959594
DDB_G0293332	699	0.403441	0.579724	2.09904	2.1483	1.56323	2.08175	0.176816	0.279268
DDB_G0293334	1533	0.158526	0.073737	1.04503	1.07661	0.732025	0.598068	0.0751968	0.135723
DDB_G0293336	252	0.115512	0	0	0	0	0.686252	0	0.152085
DDB_G0293338	579	0	0	0	0	0	0.0542594	0	0
DDB_G0293340	2004	0.341692	0.20765	1.37498	0.945331	0.336709	0.282057	1.23069	1.08462
DDB_G0293192	6132	0.415866	0.241978	0.739713	0.915508	0.315603	0.344761	0.0829951	0.149466
DDB_G0293194	2226	3.96526	3.62711	40.2164	28.8754	24.0153	24.8936	28.68	22.1215
DDB_G0293196	1221	1.15847	0.807757	4.66809	4.49738	9.43602	10.5833	3.13947	2.71781
DDB_G0293198	3717	0.67177	0.404413	1.22886	1.10223	2.10066	2.64893	0.111795	0.0595652
DDB_G0293200	1152	0.0319033	0.0520889	0.0566605	0.140489	0.115925	0.0566708	0.0177753	0.0700383
DDB_G0293202	1314	1.7259	2.20077	20.7012	21.5325	14.9387	11.5986	6.4892	5.70672
DDB_G0293204	2745	1.81361	1.38212	1.24265	0.922068	0.20169	0.355685	0.35564	0.432597
DDB_G0293206	549	3.43272	2.20402	3.30312	3.71089	8.72869	8.03144	1.26091	0.986735
DDB_G0293208	468	11.5366	10.7004	44.9269	27.912	14.2779	21.737	13.2913	12.382
DDB_G0293210	1914	2.58035	2.85316	23.2011	24.6833	21.8839	29.883	34.3194	23.1465
DDB_G0293212	2541	1.6463	0.977302	2.09044	2.38189	2.1591	2.42079	0.767332	0.678792
DDB_G0293214	1716	0.676605	0.661393	6.70415	6.47984	12.7878	17.2334	3.52769	3.73566
DDB_G0293216	3537	0.687914	0.455522	8.37714	9.08752	6.4642	7.11506	1.12032	1.44591
DDB_G0293218	2346	6.83253	5.91193	11.573	9.06855	11.0159	13.473	10.2841	11.2698
DDB_G0293220	1191	5.29761	3.615	7.45005	7.68022	9.49811	9.79709	6.40908	3.55933
DDB_G0293222	918	1.06492	1.34912	3.52059	3.50666	2.8766	3.00728	3.39675	2.99452
DDB_G0293224	1383	18.5234	18.3448	92.8608	82.4625	17.6645	17.2884	11.8113	12.3143
DDB_G0293226	1572	16.1981	15.1305	24.4927	21.7417	17.3505	16.6784	10.3894	7.82057
DDB_G0293228	1452	2.09977	1.75587	5.89054	7.44972	5.22518	6.12819	2.35333	2.1065
DDB_G0293230	210	55.6195	26.4265	49.7752	63.0083	9.99983	18.3691	10.2232	5.8657
DDB_G0293232	135	0	0	9.51549	9.70462	10.7137	14.2785	2.89705	2.00907
DDB_G0293234	2814	3.13525	1.85976	1.09776	1.18937	0.494008	0.41934	0.320931	0.365268
DDB_G0293236	1320	5.46032	3.59882	17.5406	17.2933	5.82464	6.37221	5.5977	6.05917
DDB_G0293240	1617	0.191564	0.103911	0.661028	1.01107	0.559653	0.511479	0.0823734	0.0579208
DDB_G0293242	1446	0.10914	0.0658406	0.452028	0.273349	0.261849	0.270852	0.188129	0.224922
DDB_G0293244	1941	3.59383	3.03281	2.25302	1.62665	1.62321	1.55355	1.82873	1.60293
DDB_G0293246	582	12.44	10.1258	9.80782	7.5672	4.7742	4.18772	2.80175	3.33073
DDB_G0293248	984	8.5035	6.3681	43.4283	63.6103	44.2305	40.7406	25.9365	23.2188
DDB_G0293250	429	45.4856	31.543	400.181	433.296	259.548	213.949	116.517	114.74
DDB_G0293252	2076	4.67485	3.92816	9.56994	9.97885	4.82319	4.57149	1.65144	1.69672
DDB_G0293254	855	31.7221	27.7269	42.1648	33.2951	13.9595	14.7398	7.86001	8.16584
DDB_G0293256	207	0	0	0.724276	0.560851	0	0.5251	2.0005	1.40044
DDB_G0293258	3579	0.340841	0.220042	1.47072	1.40029	0.531348	0.610212	0.606315	0.6155
DDB_G0293260	498	0	0	0	0	0	0	2.76242	3.35172
DDB_G0293262	450	8.62464	8.30006	13.794	16.4802	16.5417	21.2096	656.607	752.569
DDB_G0293264	2247	4.21774	3.66129	12.2885	14.7556	7.49634	7.13443	5.50544	6.68782
DDB_G0293266	3231	1.66909	1.13383	3.84499	5.08933	3.30067	4.0387	3.14802	3.64992
DDB_G0293268	210	0	0.455629	0	0	1.42855	2.04102	3700.75	3324.67
DDB_G0293270	1209	0.0433296	0	0.0388809	0.00177456	0	0.053841	0.0837512	0
DDB_G0293272	1335	0.0546802	0	0.27869	0.44344	0.1181	0.179285	0	0
DDB_G0293274	1623	8.30801	5.56407	18.862	22.4512	13.1827	12.9423	8.83426	10.0229
DDB_G0293276	1551	1.57499	1.18797	21.906	15.844	49.5537	62.3099	9.03558	12.2704
DDB_G0293278	156	0	0	0	0	2.5824	1.97053	0.792322	0
DDB_G0293280	686	1.06286	0.967233	0.643726	0.596787	0.229001	0.140386	1.02785	0.567052
DDB_G0293282	2118	0.00783342	0	0.0416874	0.0195168	0.00929687	0.0182665	0.0776373	0.0933789
DDB_G0293284	912	6.83611	3.80134	26.9204	31.4326	9.81711	9.64335	27.5136	30.6701
DDB_G0293286	2991	0.713626	0.771653	5.8896	5.73782	73.9006	121.745	75.1331	25.9955
DDB_G0293288	2958	0.0271514	0.0352324	6.70211	8.36377	38.7854	49.1787	3.9033	3.16582
DDB_G0293290	2364	0.653452	0.322752	4.11605	4.06591	1.43886	1.31567	0.749294	0.787967
DDB_G0293292	4116	0.644953	0.35867	0.690113	0.605564	0.358766	0.463659	0.501396	0.164391
DDB_G0293294	1527	0.71664	0.543238	0.282647	0.113855	0.0544801	0.0934692	0.113322	0.148753
DDB_G0293296	1413	0.0124621	0	0	0.0156125	0.0598484	0.0879545	0.704627	0.979476
DDB_G0292992	3276	2.92887	2.00902	3.62324	3.03158	2.71122	3.30545	1.43506	1.47993
DDB_G0292994	1134	46.6176	43.0667	58.8767	58.9825	75.4172	68.5767	156.711	206.893
DDB_G0292996	564	1.64156	0.717718	154.938	211.065	478.836	455.426	317.603	289.302
DDB_G0292998	594	48.9191	38.7762	268.663	339.163	373.038	319.681	92.718	94.0167
DDB_G0293000	657	3817.14	4644.75	3481.49	2747.1	1318.68	1120.89	1031.16	1002.32
DDB_G0293002	5259	2.12745	2.37343	10.6965	5.57613	1.21101	1.63273	1.48747	1.53272
DDB_G0293004	3897	3.53005	3.06689	18.9835	18.9985	9.97455	12.582	4.1806	4.8614
DDB_G0293006	3384	4.58169	4.23603	13.3147	11.2552	13.9735	14.847	8.98417	9.69925
DDB_G0293008	1803	5.71977	4.89718	14.7147	11.3706	3.88292	3.72327	2.49825	2.56096
DDB_G0293010	432	0.139372	0.234914	521.172	627.942	1210.42	1376.48	848.234	886.379
DDB_G0293012	9216	8.80112	5.8253	16.6734	19.745	11.5492	14.9346	9.80631	11.1047
DDB_G0293014	1461	91.2049	101.174	282.457	177.988	252.627	333.788	136.853	137.59
DDB_G0293016	270	14.7874	8.08019	58.9315	41.9457	20.4384	23.7811	25.9366	19.1015
DDB_G0293020	963	0.16007	0.0655032	1.8845	1.97344	4.89725	5.34956	1.00933	0.596845
DDB_G0293022	150	6.23239	7.08742	26.5093	18.7864	9.09109	15.39	4.92105	2.65826
DDB_G0293024	210	4.60544	5.46755	15.4233	15.7521	8.57128	8.67432	2.92092	3.15845
DDB_G0293026	498	0.640949	0.416519	230.858	311.916	514.685	432.029	84.756	41.8964
DDB_G0293028	513	0.304149	0.112804	1.26662	1.39635	1.3409	2.69013	6.89107	2.05496
DDB_G0293030	3105	1.66461	1.05866	0.840765	0.518349	0.121529	0.173373	0.305285	0.300322
DDB_G0293032	4698	3.26081	2.2629	2.4074	2.03214	0.69756	0.829074	0.733808	0.743259
DDB_G0293034	942	64.4897	61.656	19.6509	13.1578	7.596	9.74333	11.6663	9.9047
DDB_G0293036	2094	1.25363	0.672067	0.717805	0.583351	0.226091	0.277671	0.664559	0.47313
DDB_G0293038	372	90.9085	85.0109	289.069	227.325	197.729	123.169	147.541	163.255
DDB_G0293040	2187	0.529105	0.27827	3.04358	3.3416	1.67639	1.67357	0.690599	0.687766
DDB_G0293042	1251	5.85455	3.70068	7.83497	6.44673	3.82762	4.83544	1.6674	1.72111
DDB_G0293044	2151	0.385149	0.400211	0.751194	0.7011	0.219239	0.251323	0.101735	0.100111
DDB_G0293046	513	0.811063	0.564021	7.41877	7.18123	5.89994	5.18811	22.0395	23.133
DDB_G0293048	291	14.6816	11.6126	72.6136	69.1119	264.362	325.229	506.425	305.705
DDB_G0293050	873	10.2902	9.15815	75.7649	79.6079	54.1258	43.8763	39.7445	44.5386
DDB_G0293052	1578	22.9909	15.8592	22.1887	27.4628	9.72926	8.26948	4.73537	5.35323
DDB_G0293054	1392	0.930766	0.524225	1.10469	1.16415	1.04283	1.2996	3.20758	3.58779
DDB_G0293056	2109	0.00787074	0.00852401	1.20184	1.75567	1.38262	1.11965	3.80523	4.77676
DDB_G0293058	3018	0.0780275	0.0578414	0.285749	0.351086	0.296236	0.301411	0.414635	0.383395
DDB_G0293060	1158	0.0633984	0	0.42223	0.518413	0.441422	0.506676	108.973	72.0491
DDB_G0293062	246	80.1506	70.3315	100.224	79.2559	215.968	235.67	54.6369	46.2156
DDB_G0293064	1722	2.88047	3.2845	4.3911	2.33643	1.05094	1.05438	4.13276	4.6491
DDB_G0293066	2868	2.35823	2.47751	9.89726	8.7825	2.19365	3.50723	3.52547	4.05051
DDB_G0293068	858	0.0466022	0.101919	0.124282	0.177504	0.143788	0.279912	162.289	129.732
DDB_G0293070	7293	5.99952	5.46249	6.41229	4.64724	1.60631	2.61122	2.064	2.49258
DDB_G0293072	1701	2.23867	1.62213	2.60082	2.29472	0.551078	0.728748	2.07392	1.80127
DDB_G0293074	1368	3.13404	2.82806	26.094	25.1629	29.5162	29.886	35.1584	33.5448
DDB_G0293076	3144	3.95094	2.60026	14.5436	18.9525	10.3635	10.5865	3.05083	3.6432
DDB_G0293078	846	1.75733	1.09097	1.52007	1.05587	0.733563	1.05645	0.562136	0.712637
DDB_G0293082	1092	0.0511473	0	0.878241	0.665867	1.98793	2.14468	20.1134	22.6837
DDB_G0293084	6444	5.26511	4.36775	24.1358	28.0049	34.1059	38.2698	20.5237	22.8173
DDB_G0293086	537	7.77985	5.41144	35.9621	36.3066	31.6488	25.1322	6.77593	7.3995
DDB_G0293088	951	56.9846	55.5156	684.313	713.387	312.808	340.101	96.5036	104.06
DDB_G0293090	6024	20.0534	15.9029	9.8173	8.72323	2.94708	3.07251	2.97328	3.30681
DDB_G0293092	609	0.0382076	0.0843604	0.272342	0	0.0490308	0	0	0
DDB_G0293094	156	0	0	1.17623	0	0.6456	0.656842	0	0
